id,preco
202747226890809260721851930190733529606,115101.85
198478944601280023843585927406172044192,159068.77
286842543879735416835221285521231976811,64808.73
143789229725002136498207123538125838974,158109.64
78201854589030752101710975166249263249,162999.95
71539818043384923993008937350352775921,30039.564
123838437268533573587350797170799646707,91154.414
165334355852046750199663818885453553125,199711.9
164847888876547845123316770012937374547,70447.83
101135033363139067389828698436653266246,114434.47
141374361982310778378841790263765631649,50308.535
51501364974414551550325981205185510805,73642.34
333098681727869732356509759583146783243,81870.2
80234378433697420595695125518109986563,72798.78
297673004618655036199009294723374585563,195887.72
204724813217968425232608712280389418541,100711.31
164732854026285442006125485235942552321,114176.11
65445352835611637166375000661944038142,62406.8
125195180397772507627695240202467616668,50129.37
281257928188831742236443910034481673827,133680.25
72760201997291128414816024649253969344,376767.2
144585264635919229685952729581604945954,139086.52
109409243019479710215976616629206450313,140037.1
66976033741316305775253961608283832449,72373.02
115854473798371071480763488769637364279,167258.06
232720943751601322133996644526033346639,135418.38
323041358526122545640238179512661294945,65244.395
189571065590119531459030372972988857152,233924.58
278830396664534453595290082331423099313,67493.06
300984310880819626428136259167264912275,149905.6
173248095429072161014036748849902411499,166371.72
129039911398138055955082870056864208585,134566.86
146454092270544064133929926301811629242,105975.375
129592620248405902350506193046355842071,97368.05
55178716338064917038254616840335174957,135048.38
188552232778524889431723723986535909404,43092.96
68738777473678077230673408625002210423,147377.9
143650065470937114392016771268791037586,66772.64
217143375116427375702730221309107403659,85292.52
285857547045199800914494123990612675859,64969.176
135307513104369620859454296925004799348,118323.1
2903351729996390981740848403629759694,68605.09
235485459871309587269171897031165221213,131413.3
296017386177026941245492297942507209980,430047.8
212929532835870383542328836465070003847,161723.36
44792053188804682010358556072934285054,137302.7
249680012909723910609278828815276571304,194957.84
188132402142981885165263956858864369324,73092.586
243258499219043077613643874357523126764,145623.55
297502384825462058870825265698631506218,293756.66
20484051710416552458362127419414396483,180850.12
253948032676146630057917662989603693686,133591.62
98200588353689152620727029014419954738,86706.7
14122791477208854429014550356804400039,99010.3
208598248089930680140265319653144824605,56481.56
298475622302531653739931464689317637382,194159.28
2588788666534418410890966725724910669,94068.71
9712628666051113562075298365964280298,115582.96
42967026650221222538416328816510604054,95275.516
331810071519527017054662796283672827753,210142.25
285315356430762147444442091168700561658,144250.17
147573383959504740059941130006954501777,87463.52
173651776695050274824006374512756309389,187565.36
22835259108646484176565108425554436078,89681.58
163335522228145786871413464789921268309,166252.84
79580864837697488703994857109875663787,117294.51
18093722071694246612028534734330405579,62391.25
163127155367196180506199396832607404204,248342.6
82699271274473815957784110120006001949,95524.945
119898092235710363179284535290646251139,121659.7
68120108316829053172179957063351984376,214852.75
54499599180823728159929121859469171058,128641.3
63151179630102261748377560506608730501,147624.2
145333654310498724413243546511454058666,109463.234
336202983245746974226373123199424097932,340582.0
80276587309374821603900109141230287582,45407.082
211510309891117464265129987388111667353,129619.99
78028571701435535429546616699600331359,239647.11
113813549074392740531940720784724859923,99249.266
4297685766429111946834915150390189282,108959.27
23624265453284569334580840870468227772,41016.18
40400071986899913450748881177856040087,136630.47
90589443095105813267320082593691880299,44753.695
64930320159540942897278013024377003786,140187.05
319957631812806416896645654922579978210,133795.05
185473026310374331228749448739740100876,152258.62
198280088122233304964566473128626674145,137697.94
291324486703807995327553620926461671907,268976.7
252398412139115738462469940945037485073,129511.83
161513792123050520899783414867921277743,51328.457
133941859718052376156303456844748611253,76503.945
236698763821887412316107271979375660314,124187.01
220897024275644074828713990540418001480,65714.01
125219498777135759021804991213472079499,118869.4
225236262665838913695842569911381819725,85746.83
102867026959240407948863384849717666215,255885.5
334671611250424983149953582105157578426,97812.96
202238857962075377193838528819386294360,61838.28
294826381461538815116698354410337718266,108782.35
134053582412896256417478477747987287732,54568.973
69566145365553240194649203258354537667,96466.74
150522366131828823598206712951808461386,68247.016
72250783403620887886049259732989465968,79699.25
149743770509507373061143632577402033728,49897.758
96337196940644833794308798210198091549,226097.67
101203276212024016119653519236468639800,130622.82
31248253943168014374462287394366437933,122701.58
23539713890923689632095795947345883697,86484.055
119322438176104956226268695372268675189,97375.83
160148422500349597297641255927779145208,275391.47
175024054306603048190034460949283367640,40986.914
261523753462729151781825862367880716795,93324.414
128976127984583243513716114394905806987,120928.01
233048716786272920943060104472101528648,90758.72
174511354619462076066154910610110813789,167353.77
226725547755504887141429761436521674936,105448.4
37652492323093015957225863667113657025,142955.19
208214939247030690269364941652277831787,252263.86
241049905561862937130737499035170116056,161617.16
309355085650997328553497310476053555098,150529.64
210728588879522143994459928496984844980,130209.99
251083960652402088314844346716818748512,77096.85
32588674554020939958007130552937642615,64443.97
186179222591093597850855476680900540010,227704.5
27856973194359145454264272031826593500,102197.414
329445361760243842983634726634422777697,158711.77
60285670268150123009417941193032412545,105704.85
239904779609265423768652807122712092991,178036.0
231650690900163478605841528958264128339,119286.375
321482777312909765714981366332440515385,83082.87
90621921514849077206690405468877758127,87399.2
276639800720598623152441995708769505799,115119.805
35599638399921433618138546235782154856,120483.695
272428218641207652787244740019919302305,146701.7
13827434808544997620760470011697996468,70736.39
279109446575198515639225706796741027578,125620.35
321479234739908702289078207762751987253,113649.51
174226979497698774600206385080890750393,76642.67
182865986909959534261193617972188889622,69057.4
172437796940895194616424248937567297033,127655.43
282030584629451581278202376721710140253,80359.664
82428450005224601160890646842224934962,120466.12
61024120410364780648670176969791841597,61489.625
96433814024280757107003356846278915942,586424.6
31246285850180460465016063464660475349,149752.69
245585367744756540172202614617202064353,173736.77
237394978259990110809417167930788706709,151382.44
334096094956643999902665108397890687915,229627.47
306266746511331768733272013281118295466,89386.99
251860337105667763925066449012204406156,39364.04
251653768642785546864541895217336209511,232751.12
291620155159733413978494988074847918877,112416.27
327080493597510383304380083829027279620,67724.83
244422386314672151923814279993057016197,56889.35
170462664291315293128991148401721771893,134781.05
257989218701519970657409064642825336761,144665.02
331374419574041081900320833387314971312,79747.09
23073044984134910223233700611528674857,231429.67
42997397897279951237916754310773533848,128661.086
63298095955990174110679892898906751162,77315.984
297497593148569665484188355438474127610,117549.07
303445302866133442197370745635093694607,81330.03
322861063233554373348361057314083231866,71796.1
48527108152221097263004277032742101901,202028.39
75117505424078084191042295334377867157,88604.35
116018537774967638136657499654347725670,138796.0
135383065058255621626762415910044371310,233370.98
47574077580288490919190048199821943843,149882.4
6459793829982592475621262167303176441,117618.01
95106860532472896539899332617165990206,72054.51
28782640768709979411527357307827215206,75457.98
262977950922453685910476157547202117178,224707.75
174071088075748030245400208914439434569,269606.25
124671737261089704157954636996271464368,307709.06
269337118762467309308463785279520896705,175938.72
209259198101109684380882037267825895191,54171.504
139370578642362418059309898482433877864,64070.523
28994136543280939635253308565413799637,95275.9
293258297621810430619050641692062405291,72227.76
272381528732508241840132189183229013633,365993.34
307874037903053987384098599658954960403,184136.39
114021850146525252940099530982196156899,134464.1
85435999546019100641741099476461592814,123708.555
103119620189893041936528088174707335721,271819.34
314561543389180668998532834943265131600,164051.38
239141765600935393217628201889053036054,140514.58
76697964033457283201307050020873621097,111149.57
264305253634443490177586368628574983127,69365.484
131551992554677248780326195041999521641,115769.305
198837458199740351146789848033075668948,109018.45
159709089640309121793209096188059608454,145615.5
240435520661011051559441709781667984799,74797.79
23716439816665350271030334842843532806,80487.56
297198590332052235629209184892465938488,71064.71
197440825275921787996050910581003183399,52139.21
180745679040798042111497260945986779480,131218.25
119990119986468488812276117215201680242,119584.19
6945802264217055818092053196773826385,96566.195
63104735371462773681687091469410802663,104403.28
268014220097092881785502328357683444201,100157.71
8201931349127617775359419030543521126,81027.2
293424115049060887892633269783012383044,67566.83
197527187648268149802247209693405400409,140029.61
241005170925789036667791898595595904503,134776.4
247539232104409163657861640451876304710,130657.68
202615412439834095586482453962687156511,243025.75
292921571396805845952761765719774180560,127332.336
102146554643520147196799385145966778108,169851.62
204594591089767708292473470732793468211,121480.56
164465677939480316050438667344105947900,174974.31
313502068069833992081242489791425031266,70224.68
235768787164618217165155438262046263692,116148.37
55482365971527415759968201272640894504,113896.68
274510050161826866069319990064565352379,233579.36
262354354853492426548394391999577075965,67881.695
225178758495725232781682742284966795979,135973.9
204835397801258708635166012232206159069,45228.97
120967717512667959337579062496782760110,112180.07
69384468168979227396597175419708401385,176227.5
172353782416662670206836966071405640207,80086.09
93664377973271838839872435717131202372,152545.4
336962307751087384360720729772151938674,204129.56
223211215527692183328503667521863673491,93067.89
187613432585728730467042277361250283606,119164.78
296796692720149849099945091958444423201,56164.48
296694309736193534514080707751418764951,66269.62
62668871867764030771057639508006689193,74103.02
5831364671951890472547869995277254299,89109.28
263520175526383534143113600685410797656,65138.902
93913047554725302387672925099981219688,106758.05
187792144573873345913492012481628017632,149961.31
77193727270470647613941630346905657311,128234.52
93244863950305285144596145833484120288,96309.92
45554261791996034889771606828002084386,260185.72
145627501098448461286251287367478324636,111618.75
276147028044265022870578596152793055114,268902.84
101810035134786842992753455846496289258,116492.36
323649586881187815567646172577411910445,94675.23
240863300038824173019158558840375415006,153251.69
173259610703588301741742956959056249895,121070.984
210905950392861096479052960836081656317,71674.03
128123573544090055831088190798031307459,121464.63
55331053745102355983166789843999492215,73116.29
48924668154930834035890216021535860354,160497.61
98224473881241589576622027216816442592,53959.133
14607365457941867148801170049009692501,148391.33
167709308386275857976247794371249982492,110393.85
281031027492928380289843540495909878389,128166.31
317149933610832227902185030471313787327,152816.58
111873775427756287979226848974192301259,127547.17
21732850300051998297432811644962009424,247760.55
179559082498078581615567026913696075672,241111.42
256602505649871276722662307659510294211,92855.54
22837704223911865020431001608491555752,191278.25
153159405405938019793662006311248601879,235524.4
68046588578452589891125601598293455313,109638.164
54671517419370338496053937769382791466,128792.94
90733476337379567597363786612760856032,135943.83
74829755756627131841443634317001341736,89772.98
113699792614803396920615618241540403401,149665.61
30936748530163120286385641811335600461,116920.41
286718433484587099650313690594810283594,133309.8
53040905238521430480941937930371515428,268857.44
227799093612016492473942204223898916300,133699.06
105984803437282127547981289078723527950,139144.7
136216515618315479760141515440713508817,108437.664
313923828364562409583774076139412029011,133262.28
256535569668688044055657155972002367305,106092.445
161276830978411174065922231037346740601,70991.68
193023133616328233897351538456231158090,241940.31
4512377955309037570718946592053675659,132702.92
241451673262290873796345276645171664574,156473.58
333137917729421843565229448550132743099,77410.79
1221041602141664073474928881033556208,101612.6
17693043260028121027089293608575874719,87910.71
233874613249501726158359004825126672717,84265.89
29423918183434242527795245203965210040,147302.84
123067147644698118361563184329144169322,218149.81
67576390047220591927881908117280881658,141978.33
336003013146988853800784692458907554574,93658.15
70951099996019165330364593572305503956,165721.56
151224142156186274037047186842294495829,113922.58
146803890080797364411341022309509510264,131412.48
25487128775669594102704570724088844680,158527.16
306159349104268798007063272844916813953,49647.414
233291875187806547977182734749322121862,205556.95
103649543423223076863255553023531795834,69373.61
270419948556221225284557703914504804773,89563.93
153143792449153214053000004836545450892,145350.25
230242894518258571172529839682883252730,90142.72
319099264280577149828280051496192787761,82739.36
146492844261498105735420560399358236019,59610.89
163251387522305411570093471177086938140,104774.03
25300857819109779184345067172438647882,128605.234
55633187676924862681300840783529537689,175071.92
49199423497082223217556870394814374486,62892.117
232357932937097041210389446840660380427,59996.176
179483086047331285983377132760211350903,251182.14
29373031418043196892692294558664390417,154371.86
107534969967686423893345820589020535183,92934.26
120571815096626943750133056908936948271,88931.12
7421158607189639371215373350674206761,150884.42
238931719318297330950784975087797919596,105022.5
202740346843306123820415199475859312431,152829.89
16689349456841037733448425087673613313,220143.11
148012297211569996918246033270198429904,81735.96
128134122255386696428544882265409106446,182143.2
167571214511516832945171208176627612712,155383.34
184011296344462591085710616872611436235,106429.51
169465487970916295739813846274011675806,202863.7
130361622420383463631320628394717003594,122590.09
331939185720524013599255400570283504929,140834.94
87569485918088662283183271922738488516,221956.64
230770798992268501450776463003194639732,348951.6
267366593531094671806032177970423243545,68121.695
199926103285675930644982006459416881508,170313.62
266968967193173347503176998725646076891,76985.3
167826333249432716075387587663476830642,95672.016
108079317452072310552947425358187509795,116187.875
9168411426075452458185969563102169587,103976.414
220379336042208157890174508853219985932,86178.47
85409792209302072958295631370822171481,164151.73
108315930477246960256898885070132765549,152334.64
138178784399745546903000249739742628317,113908.37
109448753225848176241892743310724339979,127630.07
48101656465622908930780775584338307218,344214.3
232801260678107817119662434103089539368,283877.1
112833514130234775896592581776665798909,126675.2
9384820527271037871381619236739389861,153545.03
315097976795297949477277736372802455645,211508.6
312987999748196768585101910704287518542,110623.88
283651273349744897088542597613004918027,96599.51
191707011347213468997511459845389328772,123296.805
106126552952767148144530241726666260248,129300.15
262257703451875066796956509815234366525,170254.92
255899024359694569239113092815148643067,131495.02
114163801675410359107519624300502244902,96717.67
301845691767161820288502742698662503795,132394.03
92399079994829498252553662280447550917,133042.0
158804745485988047989860050863828343572,72970.03
318699126633889037088666172336291942624,300724.53
297113933456367162152615096919381931216,224745.53
200474866821927106545646287488808154750,160711.8
223364885293845944023077962389108782322,192294.05
324259604829407840034702555074969608284,99061.36
304251078569827531719315443927824180532,120077.65
85937733805633898752021913054308068083,170326.36
108988859207308663542987611483639159746,166327.11
47848824771395338822774077770152379022,82303.11
262530606945227352928297373721306909095,248128.45
85655886151670580390594330040409894715,122498.01
298184819601131827432255644952446151139,301615.7
95408789758622402538585804660216291413,105448.695
122922019966644222202211091240044218095,87290.016
6183578569648095484412718463440995947,82957.18
274289386281548429745922021350086948492,132372.86
34726844729402804128730979944393175105,150742.77
84586487247906666871938532911179156985,410840.2
120720460409397920123702648540262031826,93122.16
177428445547268755903878606004149437457,74344.77
115727112823962086715150476270670577224,126774.5
339528554109159399082023803339182894416,141817.12
112278505536089834610003192301155278804,56936.07
150655854973961180217246925576293399359,81432.29
205140978981549998314456055277617950113,308430.25
143222924043442198672515275261268840852,24360.95
222242097176001330821166420256776320110,157952.12
185476235461315152883459846018078939215,157890.03
24794255420283459042556305910004824666,235649.72
170386853337925700376054620257950480449,105096.766
89599337796887808678188089542023955663,102594.5
132628385969591720084437515617436345258,112704.0
209256260831814267858812755372744724120,137621.56
299146289036887060771322345088475321603,234999.52
92140014150081803186089534965577345234,222149.56
226355025621852547584556966612186353329,88495.44
111623792219171615574882803767741582070,131462.86
46237632461759844965282080433067697831,157754.16
61695533361580951386408461686939254088,180036.45
162614583266159708266060544483628565702,99938.195
18256075536139580588971282656211823044,85392.04
62654592931377320017541022105734341203,252893.97
134202830665590339886104045100211910585,289086.94
21466350819012893278873017601774573473,57460.49
197898324935814690760476782890500989679,166611.95
218822826497051928064213202937899447261,78743.52
192658336119531627258676196031085516123,95069.945
223774110559714138774010498697179442824,76376.0
15249136929818490067287455981620239864,178747.69
130656210153993294370526814910713193064,89074.51
166391612744862182994035048026354720642,149929.14
280509122589601939716717203643713325254,88928.336
50223846429254930232117360429159322266,173122.52
43925799629666704047178916587341580228,137022.2
337502497904050294645895317224982883125,43632.19
288295058279943284835951085101241297491,122468.59
280534277282576185484996327752707755697,78871.84
258119514855432888420937880472534243207,70488.85
9772834812601520113189408874212276295,216675.86
66220066710315663565407281725948002612,229266.95
327459637510857203580281319398736411093,343044.5
180902441541917081439197762689970056157,133731.69
195646360202006788061140201502351849360,105261.73
10984307821242410646630392008348020221,151106.78
76885141875662922763960223233735311473,73180.56
55137005805746570514574168127221219837,101235.45
76761833385223063046137359308466820085,56580.844
262777752576421472839978739018662329400,96995.05
107836276518637544399059825615432470967,77619.52
164706530572775337339120928635583108171,126547.766
145636524351214153172239589036091641135,165879.33
90011607384155384770064092836449507905,76710.016
32013060510255531241399955107528297204,104968.875
58132250069377287141439325366186131348,93622.086
260299131919780391821764897939650436269,311172.9
184335110908305304561788893627314383822,96343.45
285609111316912174215182551382226425438,102408.07
251285943387521253992985543292401960687,248463.55
302864442564466057520822338223671948348,147001.42
210195564817765968289490858267398111800,153639.73
176242774880698206057229450897907718536,82502.84
305349260229463248624223244096533976565,145193.25
306130767528755227925470070566059891463,232807.17
177930325763688060562347548389612272986,34956.875
64758506056774013252785672377511544866,73026.54
126257881433965685496756133890598020862,111234.016
45550438404830077352673835502361099690,151693.6
289636635413122103808404958199468056778,151502.42
231679144052465154412903539745619452492,45133.53
191391336220553970914055796477701508997,95158.92
49909897301417576140462097782221287257,184139.14
336903809994643761465525983359177296392,70318.17
40436827956495426778336635685792858652,80100.39
210353392882468865098074135417735838141,178289.44
208927952017920785992992655794401270489,82236.25
68228648817480960632243362783861146900,155129.56
307747602889219211610957180991715895216,288482.38
8375557495036358634111445312703241505,83935.82
166716319611153469610934888302823774467,152674.62
120656670300819127990639685601218036143,142582.22
262495862260503272478342633552949722457,123843.01
136802685343150415101376293503648004384,70214.92
283057648150848548139517076380641390056,46521.418
312015766270400598356098587631288926820,137695.17
119763057072017066159608766082934076498,138998.53
25690640011138977899183262845290313134,115327.19
192828079702959759018822330963789483677,114030.88
151240579350997948502950208778908483117,44213.117
140625652985486528477451563589449043401,101338.586
16624156396811961478050606735457627266,254169.16
21613869578512592717518284113045621238,158800.4
243551972103953672143846431985519760754,82166.23
293740708241318791669353330470080169142,307367.72
226094743039807410440053576284910789897,171646.48
181600626434117988358546010762037198555,190662.22
190489145631771051882253257791214845124,147877.34
259736333159798382669871155120834163759,121875.17
186588760731007689458335177302459975710,180506.3
24260661938461244929865469137377193366,96030.62
205930353514314629250640208542184640324,155356.45
241181928168075807325772631323399010512,441451.56
98698055209715855597433139576602947875,122572.01
126252611180659645699525588106032964204,76075.32
269167468196146757335446717604343242917,185469.45
267527403562136683844202786804414467738,309341.56
300793628976504709458030764561228475482,98051.516
75389753874545168689507080802929900647,133593.19
135851566225364566546612559761012478373,207798.78
268830704055098708319094509981463638083,64444.97
136623509624011484546741952752293081148,104044.93
237309455263492788144133810655915453947,150571.52
123409373992677055364445316892452847513,108195.81
314238367306004697407333679394517841792,61773.285
314950546563098001766558340419152432651,87740.37
218742797854613440992563038162888036227,217019.86
321264688634511960940641975439150174807,121576.7
144119158392337171234271973682242378150,146381.88
33011262467499849919312382913024124169,173781.36
229562746935930016538341966519969728870,127608.19
206648217531879332134922567321935657897,143080.16
290685733207147541407923880881331261757,136924.83
262358741451692325992969588417204803798,159222.11
270100366478408615436964366181024475931,69993.71
45504148997984772389594179220176928755,143050.95
116419329991514785491032736555588939802,77821.56
89110394236923650834632681025843108228,97364.62
333486917726954389179117824504961458272,114745.805
149219584910540336360733634483944984326,151779.19
249381854510347539632339297030477466473,168563.6
73872849527341836478443739851726421776,105752.44
53609929547882738911808112721167643653,308480.38
225982378560483961855411934166313974558,367938.0
4276901659449223087609005371937738017,174693.48
118420096741187498219005751003644395951,98395.15
301522728698534685718104198843854197351,306428.2
216959656527418216542205371197955959670,168997.45
123327799953051350333010366222294060578,71436.85
238254014216869968059442179929716093143,82336.734
103551839541761704464426777028372229534,97723.59
76544939089941810967361398666355059537,236675.06
240778248532064529084894499724060305348,70828.68
328240021934306966416897264153381802457,75924.93
228036522019557195074237059398439426450,354128.25
159850181867459780352801131089111140392,94251.484
221293211705172354212445322194863650521,268874.6
60343520306833106510071828554037698440,96380.18
189037221222604584062425875038796290191,66143.13
57663864366925673303426237616187844778,85566.39
81218864313508613523377709682527975548,318347.06
